year,value,income_group_encoded,groupscommodity_encoded,region_encoded,politicsest_encoded
18.0,11.840796531639839,0,3,1,0
19.0,11.7015686646742,0,3,1,0
20.0,11.72397214325715,0,3,1,0
21.0,11.868955200806973,0,3,1,0
17.0,14.365584394505428,3,3,0,1
18.0,16.21557175617907,3,3,0,1
19.0,16.62447586853136,3,3,0,1
20.0,17.068203909644833,3,3,0,1
21.0,17.06515563664785,3,3,0,1
17.0,13.629182184591333,3,3,0,0
18.0,13.287345470821581,3,3,0,0
19.0,13.710774291866585,3,3,0,0
20.0,13.295839259654278,3,3,0,0
21.0,10.770125748505212,3,3,0,0
17.0,14.205501218677593,2,3,6,0
18.0,13.826750156364652,2,3,6,0
19.0,13.925561556090097,2,3,6,0
20.0,13.965728084503526,2,3,6,0
21.0,13.640521254381778,2,3,6,0
17.0,9.410501846898468,0,3,1,0
18.0,9.373903755841548,0,3,1,0
19.0,9.571017297294214,0,3,1,0
20.0,9.552865680310473,0,3,1,0
21.0,9.57838048699361,0,3,1,0
17.0,0.0,3,3,2,0
18.0,0.0,3,3,2,0
19.0,0.0,3,3,2,0
20.0,9.156517565278676,3,3,2,0
21.0,11.29051914183653,3,3,2,0
17.0,15.925072515995582,3,3,2,0
18.0,16.123901663400776,3,3,2,0
19.0,16.015208407572867,3,3,2,0
20.0,15.836546732209985,3,3,2,0
21.0,15.59883471644974,3,3,2,0
17.0,8.065579427282092,1,3,6,1
18.0,9.201602306032898,1,3,6,1
19.0,8.990316947998217,1,3,6,1
20.0,8.778325928634482,1,3,6,1
21.0,8.968650903374874,1,3,6,1
17.0,15.393685022072908,3,3,1,1
18.0,15.62448778063101,3,3,1,1
19.0,15.230975539196658,3,3,1,1
20.0,15.216151759230012,3,3,1,1
21.0,15.290296678932839,3,3,1,1
17.0,14.396449944783484,1,3,6,1
18.0,14.477405433115324,1,3,6,1
19.0,14.448835544676331,1,3,6,1
20.0,14.109775912980213,1,3,6,1
21.0,14.149607833740149,1,3,6,1
17.0,14.193415345535369,0,3,2,1
18.0,14.470983908330345,0,3,2,1
19.0,14.467704485389929,0,3,2,1
20.0,13.29790198190145,0,3,2,1
21.0,13.335138158331759,0,3,2,1
17.0,17.760998609813544,2,3,6,1
18.0,17.90272489376469,2,3,6,1
19.0,18.06647883952903,2,3,6,1
20.0,18.29018701865554,2,3,6,1
21.0,18.28644691038825,2,3,6,1
17.0,13.740623205249333,3,3,1,1
18.0,13.056576076866229,3,3,1,1
19.0,13.560264697435422,3,3,1,1
20.0,13.58208179473049,3,3,1,1
21.0,13.174502214220107,3,3,1,1
17.0,14.236784052488774,2,3,0,0
18.0,14.3139807669801,2,3,0,0
19.0,14.025796604687844,2,3,0,0
20.0,13.643405831162902,2,3,0,0
21.0,0.0,2,3,0,0
17.0,11.683014171277227,3,3,0,0
18.0,10.967525649563905,3,3,0,0
19.0,0.0,3,3,0,0
20.0,0.0,3,3,0,0
21.0,0.0,3,3,0,0
17.0,6.066108090103747,2,1,5,1
18.0,3.9318256327243257,2,1,5,1
19.0,5.25227342804663,2,1,5,1
20.0,5.198497031265826,2,1,5,1
21.0,3.9318256327243257,2,1,5,1
17.0,12.294591635500032,3,1,2,1
18.0,12.250204356890082,3,1,2,1
19.0,12.35861345878877,3,1,2,1
20.0,12.46089314258481,3,1,2,1
21.0,12.303929579601075,3,1,2,1
17.0,13.665153838625153,2,1,5,1
18.0,13.73238000446469,2,1,5,1
19.0,13.731738655479301,2,1,5,1
20.0,13.64008635961052,2,1,5,1
21.0,13.643061309177805,2,1,5,1
17.0,0.0,3,1,2,1
18.0,4.394449154672439,3,1,2,1
19.0,5.081404364984463,3,1,2,1
20.0,0.0,3,1,2,1
21.0,0.0,3,1,2,1
17.0,14.734996579458953,3,1,0,1
18.0,13.981025843899115,3,1,0,1
19.0,14.115615891155079,3,1,0,1
20.0,14.012721548269704,3,1,0,1
21.0,14.077875591662238,3,1,0,1
17.0,14.111136990257972,3,1,2,1
18.0,14.086168030825217,3,1,2,1
19.0,14.18847657875956,3,1,2,1
20.0,13.745862471871106,3,1,2,1
21.0,13.300420855924594,3,1,2,1
17.0,14.872957390358115,0,1,0,0
18.0,15.072356892447278,0,1,0,0
19.0,14.996992631278392,0,1,0,0
20.0,15.026269583713699,0,1,0,0
21.0,15.003000564257675,0,1,0,0
17.0,11.558863947911393,2,1,0,1
18.0,11.65356528276954,2,1,0,1
19.0,11.571203807011969,2,1,0,1
20.0,11.704380187145405,2,1,0,1
21.0,11.898194668458823,2,1,0,1
17.0,13.385498114212531,2,1,1,1
18.0,13.433812268177526,2,1,1,1
19.0,13.438780126191402,2,1,1,1
20.0,13.456691889317355,2,1,1,1
21.0,13.388261390819958,2,1,1,1
17.0,15.520513345037942,3,1,6,1
18.0,15.545607544067455,3,1,6,1
19.0,15.680582599766325,3,1,6,1
20.0,15.61215291977844,3,1,6,1
21.0,15.775379541872724,3,1,6,1
17.0,8.25608813381491,3,1,0,1
18.0,7.560601162768557,3,1,0,1
19.0,7.743269700829004,3,1,0,1
20.0,6.508769136971682,3,1,0,1
21.0,0.0,3,1,0,1
17.0,12.051177522006789,3,1,1,1
18.0,12.257245682687113,3,1,1,1
19.0,12.04708277568725,3,1,1,1
20.0,12.218006157094704,3,1,1,1
21.0,12.29179611018331,3,1,1,1
17.0,8.294299608857235,1,1,6,1
18.0,8.294299608857235,1,1,6,1
19.0,6.90875477931522,1,1,6,1
20.0,0.0,1,1,6,1
21.0,0.0,1,1,6,1
17.0,6.354370040797351,3,1,1,0
18.0,0.0,3,1,1,0
19.0,0.0,3,1,1,0
20.0,0.0,3,1,1,0
21.0,0.0,3,1,1,0
17.0,10.085850775128717,3,1,0,1
18.0,10.085850775128717,3,1,0,1
19.0,10.085850775128717,3,1,0,1
20.0,10.064798252418377,3,1,0,1
21.0,10.596659732783579,3,1,0,1
17.0,8.64135583403666,0,1,1,0
18.0,8.546946149565585,0,1,1,0
19.0,9.136801468641313,0,1,1,0
20.0,9.042040056544483,0,1,1,0
21.0,8.79497643168877,0,1,1,0
17.0,7.033506484287697,3,1,2,1
18.0,9.752897193903626,3,1,2,1
19.0,9.842409703027538,3,1,2,1
20.0,9.222367752188902,3,1,2,1
21.0,9.113168460223909,3,1,2,1
17.0,8.131824785007195,0,1,3,0
18.0,9.321076413570848,0,1,3,0
19.0,9.433563920090563,0,1,3,0
20.0,8.197263371414335,0,1,3,0
21.0,8.232440158470336,0,1,3,0
17.0,9.514215624322715,2,1,6,1
18.0,10.038062150832348,2,1,6,1
19.0,6.90875477931522,2,1,6,1
20.0,8.674367865788236,2,1,6,1
21.0,10.01596766362013,2,1,6,1
17.0,13.151827029488173,3,1,0,0
18.0,13.181275474864105,3,1,0,0
19.0,13.07088269704007,3,1,0,0
20.0,12.808586443003257,3,1,0,0
21.0,12.545365899338089,3,1,0,0
17.0,7.901377353792616,2,1,6,1
18.0,8.853808274977197,2,1,6,1
19.0,9.717218213494077,2,1,6,1
20.0,9.517898598432753,2,1,6,1
21.0,10.25769445336048,2,1,6,1
17.0,13.677398403939607,2,1,6,0
18.0,14.093143052138025,2,1,6,0
19.0,14.22576484628597,2,1,6,0
20.0,13.400148132597696,2,1,6,0
21.0,13.747446897484169,2,1,6,0
17.0,9.192278229157774,3,1,6,0
18.0,9.082620630373812,3,1,6,0
19.0,9.592946185938265,3,1,6,0
20.0,9.381010986029276,3,1,6,0
21.0,9.235130540783402,3,1,6,0
17.0,11.824819546736247,2,1,0,1
18.0,12.242891437918386,2,1,0,1
19.0,12.969214528909768,2,1,0,1
20.0,12.445093483000798,2,1,0,1
21.0,12.236121618880365,2,1,0,1
17.0,10.809748150372926,2,1,3,1
18.0,10.59089328246696,2,1,3,1
19.0,10.480129006333248,2,1,3,1
20.0,10.646638446331167,2,1,3,1
21.0,10.627430633893226,2,1,3,1
17.0,12.594394985777612,3,1,1,1
18.0,12.571760352229566,3,1,1,1
19.0,12.348877778786173,3,1,1,1
20.0,12.009455390434104,3,1,1,1
21.0,12.438378098156768,3,1,1,1
17.0,0.0,2,1,2,1
18.0,4.709530201312334,2,1,2,1
19.0,8.205491613120236,2,1,2,1
20.0,8.45765547870004,2,1,2,1
21.0,8.537191877922927,2,1,2,1
17.0,7.327123292259293,2,1,6,1
18.0,8.11102783819368,2,1,6,1
19.0,7.53955882930103,2,1,6,1
20.0,8.791941988456118,2,1,6,1
21.0,8.304247465078474,2,1,6,1
17.0,14.633438896766648,3,1,6,1
18.0,14.871424439973694,3,1,6,1
19.0,14.96548145555356,3,1,6,1
20.0,15.126300087160555,3,1,6,1
21.0,15.260097647679148,3,1,6,1
17.0,10.594156665220533,2,1,6,0
18.0,10.540090836284206,2,1,6,0
19.0,9.39024233725137,2,1,6,0
20.0,9.90353755128617,2,1,6,0
21.0,10.948364972106267,2,1,6,0
17.0,9.240966565517944,3,0,2,1
18.0,8.326274787396764,3,0,2,1
19.0,7.759187438507795,3,0,2,1
20.0,7.617759576608505,3,0,2,1
21.0,7.483806687665835,3,0,2,1
17.0,10.423768335072873,2,0,5,1
18.0,10.572111481163375,2,0,5,1
19.0,10.453774245183032,2,0,5,1
20.0,10.474099800037397,2,0,5,1
21.0,10.955444895831816,2,0,5,1
18.0,0.0,3,0,2,1
19.0,4.912654885736052,3,0,2,1
20.0,0.0,3,0,2,1
21.0,0.0,3,0,2,1
17.0,13.345508528717259,3,0,0,1
18.0,13.353476685668044,3,0,0,1
19.0,13.45883704259595,3,0,0,1
20.0,13.407543823396258,3,0,0,1
21.0,13.507627138738266,3,0,0,1
17.0,9.546884034617925,0,0,4,0
18.0,9.305741456739435,0,0,4,0
19.0,9.309823650461134,0,0,4,0
20.0,8.938662873666118,0,0,4,0
21.0,8.94910546953925,0,0,4,0
17.0,11.461642696843066,3,0,2,1
18.0,11.276975257386571,3,0,2,1
19.0,11.31167793650524,3,0,2,1
20.0,11.112761282099115,3,0,2,1
21.0,11.271567025235113,3,0,2,1
17.0,5.017279836814924,0,0,1,0
18.0,5.017279836814924,0,0,1,0
19.0,4.61512051684126,0,0,1,0
20.0,4.61512051684126,0,0,1,0
21.0,4.61512051684126,0,0,1,0
17.0,0.0,2,0,0,1
18.0,7.313886831633462,2,0,0,1
19.0,8.160803920954665,2,0,0,1
20.0,8.216358332386156,2,0,0,1
21.0,7.0909098220799835,2,0,0,1
17.0,9.472781556562168,2,0,1,1
18.0,9.61587214452889,2,0,1,1
19.0,9.210440366976517,2,0,1,1
20.0,9.210440366976517,2,0,1,1
21.0,9.741027444837728,2,0,1,1
17.0,6.0473721790462776,0,0,1,0
18.0,5.407171771460119,0,0,1,0
19.0,5.337538079701318,0,0,1,0
20.0,4.6913478822291435,0,0,1,0
21.0,5.204006687076795,0,0,1,0
17.0,8.24301946898925,2,0,5,1
18.0,8.24301946898925,2,0,5,1
19.0,8.03947991910045,2,0,5,1
20.0,7.824445930877619,2,0,5,1
21.0,8.071218539969863,2,0,5,1
17.0,9.169622538697624,0,0,1,0
18.0,9.210440366976517,0,0,1,0
19.0,9.188197007290492,0,0,1,0
20.0,8.62155320674048,0,0,1,0
21.0,8.747352077624353,0,0,1,0
17.0,7.7039102096163115,3,0,6,0
18.0,8.148156439921625,3,0,6,0
19.0,0.0,3,0,6,0
20.0,0.0,3,0,6,0
21.0,0.0,3,0,6,0
17.0,6.688354713946762,1,0,6,1
18.0,11.552155793461898,1,0,6,1
19.0,11.938199736300925,1,0,6,1
20.0,9.806976652155285,1,0,6,1
21.0,11.253079028112849,1,0,6,1
17.0,9.495594499353297,1,0,6,1
18.0,10.87714112179876,1,0,6,1
19.0,10.71679272408986,1,0,6,1
20.0,11.025262829230666,1,0,6,1
21.0,11.386352662245923,1,0,6,1
17.0,7.363913501405819,2,0,6,1
18.0,0.0,2,0,6,1
19.0,0.0,2,0,6,1
20.0,0.0,2,0,6,1
21.0,0.0,2,0,6,1
17.0,6.142037405587356,3,0,2,1
18.0,5.501258210544727,3,0,2,1
19.0,5.003946305945459,3,0,2,1
20.0,4.653960350157523,3,0,2,1
21.0,4.61512051684126,3,0,2,1
17.0,8.708639655987193,2,0,5,1
18.0,8.0040315078527,2,0,5,1
19.0,7.928406026180535,2,0,5,1
20.0,7.13966033596492,2,0,5,1
21.0,8.026823576217629,2,0,5,1
17.0,10.819798284210286,3,0,0,1
18.0,10.819798284210286,3,0,0,1
19.0,10.819798284210286,3,0,0,1
20.0,10.819798284210286,3,0,0,1
21.0,10.596659732783579,3,0,0,1
17.0,10.820797764563748,3,0,2,1
18.0,10.945688207278275,3,0,2,1
19.0,10.770209817441788,3,0,2,1
20.0,10.982271213570051,3,0,2,1
21.0,11.163382173096926,3,0,2,1
17.0,11.51293546492023,0,0,4,0
18.0,11.51293546492023,0,0,4,0
19.0,11.51293546492023,0,0,4,0
20.0,11.51293546492023,0,0,4,0
21.0,11.51293546492023,0,0,4,0
17.0,8.323608442343572,1,0,6,1
18.0,9.250906333722844,1,0,6,1
19.0,9.177300517897983,1,0,6,1
20.0,9.55895290182487,1,0,6,1
21.0,9.546884034617925,1,0,6,1
17.0,12.02025498447951,3,0,6,1
18.0,11.858973138984231,3,0,6,1
19.0,11.970438915678619,3,0,6,1
20.0,11.68033640902843,3,0,6,1
21.0,12.288159416528282,3,0,6,1
17.0,0.0,2,0,6,1
18.0,0.0,2,0,6,1
19.0,4.61512051684126,2,0,6,1
20.0,0.0,2,0,6,1
21.0,5.993961427306569,2,0,6,1
17.0,10.056337386630338,2,0,6,1
18.0,10.409159921061319,2,0,6,1
19.0,10.147413643032866,2,0,6,1
20.0,10.180702535638066,2,0,6,1
21.0,10.22969297965866,2,0,6,1
17.0,6.2422232654551655,3,3,2,1
18.0,5.749392985908253,3,3,2,1
19.0,5.676753802268282,3,3,2,1
20.0,0.0,3,3,2,1
21.0,0.0,3,3,2,1
17.0,8.824824939175638,3,3,0,1
18.0,8.853808274977197,3,3,0,1
19.0,8.853808274977197,3,3,0,1
20.0,8.922791623969637,3,3,0,1
21.0,8.987321812850125,3,3,0,1
17.0,1.6094379124341003,0,3,4,0
18.0,1.791759469228055,0,3,4,0
19.0,1.6094379124341003,0,3,4,0
20.0,1.6094379124341003,0,3,4,0
21.0,1.6094379124341003,0,3,4,0
17.0,7.784889295655098,2,3,0,1
18.0,7.878534196140362,2,3,0,1
19.0,6.822197390620491,2,3,0,1
20.0,6.901737206656574,2,3,0,1
21.0,7.63433723562832,2,3,0,1
17.0,0.0,2,3,1,1
18.0,0.0,2,3,1,1
19.0,1.0986122886681098,2,3,1,1
20.0,1.0986122886681098,2,3,1,1
21.0,1.0986122886681098,2,3,1,1
17.0,0.6931471805599453,3,3,1,1
18.0,0.0,3,3,1,1
19.0,0.0,3,3,1,1
20.0,0.0,3,3,1,1
21.0,0.0,3,3,1,1
17.0,4.820281565605037,3,3,2,1
18.0,4.983606621708336,3,3,2,1
19.0,4.30406509320417,3,3,2,1
20.0,4.31748811353631,3,3,2,1
21.0,5.517452896464707,3,3,2,1
17.0,6.26530121273771,0,3,0,0
18.0,6.349138991379798,0,3,0,0
19.0,6.293419278846481,0,3,0,0
20.0,6.3473892096560105,0,3,0,0
21.0,6.2166061010848646,0,3,0,0
17.0,5.303304908059076,3,3,1,1
18.0,5.075173815233827,3,3,1,1
19.0,5.303304908059076,3,3,1,1
20.0,5.602118820879701,3,3,1,1
21.0,5.5254529391317835,3,3,1,1
17.0,2.1972245773362196,2,3,2,1
18.0,3.6888794541139363,2,3,2,1
19.0,0.0,2,3,2,1
20.0,4.02535169073515,2,3,2,1
21.0,3.332204510175204,2,3,2,1
17.0,9.545812108263812,3,1,2,1
18.0,9.916699884008263,3,1,2,1
19.0,9.98483709823245,3,1,2,1
20.0,9.931977822935755,3,1,2,1
21.0,9.700146628518098,3,1,2,1
17.0,11.67070668924528,3,1,0,1
18.0,11.497009474904827,3,1,0,1
19.0,11.558577376639157,3,1,0,1
20.0,11.47180134148028,3,1,0,1
21.0,11.538602958260002,3,1,0,1
17.0,8.469262657658687,0,1,4,0
18.0,8.526945482858915,0,1,4,0
19.0,8.386172928977834,0,1,4,0
20.0,8.289037098278483,0,1,4,0
21.0,7.6128310304073565,0,1,4,0
17.0,6.55250788703459,2,1,1,1
18.0,6.621405651764134,2,1,1,1
19.0,6.68586094706836,2,1,1,1
20.0,6.634633357861686,2,1,1,1
21.0,7.1569563646156364,2,1,1,1
17.0,10.614007941153417,0,1,4,0
18.0,10.63106031411106,0,1,4,0
19.0,10.682835364853922,0,1,4,0
20.0,10.841559345471941,0,1,4,0
21.0,10.623787731088578,0,1,4,0
17.0,11.046866047086215,0,1,2,0
18.0,11.013797818950048,0,1,2,0
19.0,10.910715279402385,0,1,2,0
20.0,10.991746429124746,0,1,2,0
21.0,10.808272344224081,0,1,2,0
17.0,8.524962928680598,3,1,1,1
18.0,8.59840444684106,3,1,1,1
19.0,8.873187904050106,3,1,1,1
20.0,9.385133662349347,3,1,1,1
21.0,9.26974071525763,3,1,1,1
17.0,6.480044561926653,3,1,2,1
18.0,5.8998973535824915,3,1,2,1
19.0,0.0,3,1,2,1
20.0,0.0,3,1,2,1
21.0,0.0,3,1,2,1
17.0,10.2450184013482,3,1,2,1
18.0,10.241209008557773,3,1,2,1
19.0,10.323578512839612,3,1,2,1
20.0,10.37928685437844,3,1,2,1
21.0,10.438488581993326,3,1,2,1
17.0,0.0,0,1,1,0
18.0,0.0,0,1,1,0
19.0,0.6931471805599453,0,1,1,0
20.0,0.6931471805599453,0,1,1,0
21.0,0.6931471805599453,0,1,1,0
17.0,7.878912912297133,2,1,0,0
18.0,7.855932199718614,2,1,0,0
19.0,7.820439515262181,2,1,0,0
20.0,7.969357742016346,2,1,0,0
21.0,7.998335395952982,2,1,0,0
17.0,3.58351893845611,3,1,1,1
18.0,5.0106352940962555,3,1,1,1
19.0,5.556828061699537,3,1,1,1
20.0,5.953243334287785,3,1,1,1
21.0,6.78105762593618,3,1,1,1
17.0,5.303304908059076,3,3,2,1
18.0,5.442417710521793,3,3,2,1
19.0,3.9318256327243257,3,3,2,1
20.0,4.2626798770413155,3,3,2,1
21.0,3.713572066704308,3,3,2,1
17.0,7.575584651557793,3,3,0,1
18.0,7.742402021815782,3,3,0,1
19.0,7.624130585661289,3,3,0,1
20.0,7.597897950521784,3,3,0,1
21.0,7.244941546337007,3,3,0,1
17.0,2.772588722239781,0,3,4,0
18.0,2.772588722239781,0,3,4,0
19.0,2.772588722239781,0,3,4,0
20.0,2.772588722239781,0,3,4,0
21.0,2.772588722239781,0,3,4,0
17.0,1.791759469228055,0,3,2,0
18.0,1.3862943611198906,0,3,2,0
19.0,0.0,0,3,2,0
20.0,0.0,0,3,2,0
21.0,0.0,0,3,2,0
17.0,4.007333185232471,3,3,2,1
18.0,3.9318256327243257,3,3,2,1
19.0,3.9318256327243257,3,3,2,1
20.0,0.0,3,3,2,1
21.0,0.0,3,3,2,1
17.0,4.61512051684126,2,3,1,1
18.0,4.795790545596741,2,3,1,1
19.0,4.394449154672439,2,3,1,1
20.0,5.081404364984463,2,3,1,1
21.0,5.081404364984463,2,3,1,1
17.0,2.3978952727983707,2,3,3,1
18.0,1.791759469228055,2,3,3,1
19.0,1.0986122886681098,2,3,3,1
20.0,1.0986122886681098,2,3,3,1
21.0,1.0986122886681098,2,3,3,1
17.0,9.11690842718363,2,0,5,1
18.0,9.384881741451174,2,0,5,1
19.0,9.65509029374725,2,0,5,1
20.0,9.680406499268875,2,0,5,1
21.0,9.680406499268875,2,0,5,1
17.0,11.661354090741,3,0,0,1
18.0,11.918397239722838,3,0,0,1
19.0,11.849404844423074,3,0,0,1
20.0,11.849404844423074,3,0,0,1
21.0,11.849404844423074,3,0,0,1
17.0,9.853088594952276,3,0,2,1
18.0,9.789478635924262,3,0,2,1
19.0,9.74899514766085,3,0,2,1
20.0,9.305195902988862,3,0,2,1
21.0,8.776938645174996,3,0,2,1
17.0,12.973517601658605,0,0,0,0
18.0,13.166190771184487,0,0,0,0
19.0,13.058146937726288,0,0,0,0
20.0,12.847929163278053,0,0,0,0
21.0,13.251637470576167,0,0,0,0
17.0,8.612685172875459,2,0,0,1
18.0,9.259225769705994,2,0,0,1
19.0,8.79497643168877,2,0,0,1
20.0,9.278092474027002,2,0,0,1
21.0,10.322230781590136,2,0,0,1
17.0,10.714439990727769,0,0,4,0
18.0,11.51293546492023,0,0,4,0
19.0,10.308985993422082,0,0,4,0
20.0,10.308985993422082,0,0,4,0
21.0,10.308985993422082,0,0,4,0
17.0,10.212441760263449,2,0,1,1
18.0,9.981142797101732,2,0,1,1
19.0,9.798182590890704,2,0,1,1
20.0,9.680406499268875,2,0,1,1
21.0,10.203629181337648,2,0,1,1
17.0,12.798885546606513,3,0,6,1
18.0,12.623502555731312,3,0,6,1
19.0,12.676079399771027,3,0,6,1
20.0,12.650120442784763,3,0,6,1
21.0,12.614868865984631,3,0,6,1
17.0,10.292179440058462,3,0,0,1
18.0,10.891186902297498,3,0,0,1
19.0,11.199597325534862,3,0,0,1
20.0,11.25416768929685,3,0,0,1
21.0,10.908356766182873,3,0,0,1
17.0,9.056023011591826,2,0,5,1
18.0,6.666956792429207,2,0,5,1
19.0,6.879355804460439,2,0,5,1
20.0,6.040254711277414,2,0,5,1
21.0,5.993961427306569,2,0,5,1
17.0,8.315566483564277,2,0,6,1
18.0,7.259819610363186,2,0,6,1
19.0,6.90875477931522,2,0,6,1
20.0,5.493061443340548,2,0,6,1
21.0,8.017637159908478,2,0,6,1
17.0,7.3752557780097545,3,0,0,0
18.0,6.234410725718371,3,0,0,0
19.0,6.1092475827643655,3,0,0,0
20.0,5.062595033026967,3,0,0,0
21.0,7.325807502595773,3,0,0,0
17.0,10.650601949366015,2,0,6,1
18.0,10.501994328941953,2,0,6,1
19.0,10.323545662947193,2,0,6,1
20.0,10.365049399996163,2,0,6,1
21.0,10.272772653189536,2,0,6,1
17.0,11.980833149257101,1,0,6,1
18.0,12.216136831287765,1,0,6,1
19.0,11.709881086263998,1,0,6,1
20.0,11.552886288789415,1,0,6,1
21.0,11.720037190571402,1,0,6,1
17.0,10.163965423497029,1,0,6,1
18.0,10.032672010916954,1,0,6,1
19.0,10.291263797773208,1,0,6,1
20.0,10.167004997988611,1,0,6,1
21.0,10.047631185616188,1,0,6,1
17.0,11.3114210887595,2,0,6,1
18.0,11.44646509826996,2,0,6,1
19.0,11.299088472976319,2,0,6,1
20.0,11.329699499321853,2,0,6,1
21.0,11.415984956902713,2,0,6,1
17.0,8.006700845440367,1,0,6,1
18.0,9.34145634983372,1,0,6,1
19.0,9.04793908261736,1,0,6,1
20.0,8.426173793029069,1,0,6,1
21.0,8.31898612539206,1,0,6,1
17.0,15.039468031839222,2,3,5,1
18.0,15.122810952955586,2,3,5,1
19.0,15.106144427927983,2,3,5,1
20.0,15.101774064406731,2,3,5,1
21.0,15.204800677316175,2,3,5,1
17.0,12.110117757946444,0,3,1,0
18.0,12.141352774616392,0,3,1,0
19.0,12.138350395033793,0,3,1,0
20.0,12.110161785353512,0,3,1,0
21.0,12.042235200113371,0,3,1,0
17.0,17.320755623898123,3,3,0,1
18.0,17.42185046698213,3,3,0,1
19.0,17.38113707185806,3,3,0,1
20.0,17.428599113058684,3,3,0,1
21.0,17.46625193865898,3,3,0,1
17.0,14.982443269854448,0,3,4,0
18.0,14.888596469890595,0,3,4,0
19.0,14.864152185951047,0,3,4,0
20.0,14.952930333393757,0,3,4,0
21.0,14.958683443860222,0,3,4,0
17.0,13.594490999379648,3,3,2,1
18.0,13.398480330934175,3,3,2,1
19.0,13.385036824839071,3,3,2,1
20.0,13.437321551630854,3,3,2,1
21.0,13.556352448285207,3,3,2,1
17.0,14.212645062752113,0,3,0,0
18.0,14.269283174099593,0,3,0,0
19.0,14.266344109811953,0,3,0,0
20.0,14.275085623271627,0,3,0,0
21.0,14.259253627282416,0,3,0,0
17.0,13.515600696552617,0,3,4,0
18.0,13.70642422115807,0,3,4,0
19.0,13.934211394534739,0,3,4,0
20.0,13.841780462560706,0,3,4,0
21.0,13.718831141182696,0,3,4,0
17.0,10.747229096720554,0,3,1,0
18.0,10.70101727068921,0,3,1,0
19.0,10.5815464756746,0,3,1,0
20.0,10.482933978579906,0,3,1,0
21.0,10.534785924769006,0,3,1,0
17.0,13.543792381750375,0,3,3,1
18.0,13.56126455108855,0,3,3,1
19.0,13.5613432068234,0,3,3,1
20.0,13.587360746213827,0,3,3,1
21.0,13.814425970011342,0,3,3,1
17.0,13.481436842589853,3,3,6,1
18.0,13.478639641880966,3,3,6,1
19.0,13.482832514280924,3,3,6,1
20.0,13.482832514280924,3,3,6,1
21.0,13.478639641880966,3,3,6,1
17.0,12.974420058653054,3,3,2,1
18.0,12.993622776304285,3,3,2,1
19.0,12.990966847195661,3,3,2,1
20.0,12.64369834627947,3,3,2,1
21.0,12.73151098166401,3,3,2,1
17.0,12.793862088206213,0,3,1,0
18.0,12.765691290604371,0,3,1,0
19.0,12.345838935721968,0,3,1,0
20.0,12.206077645517674,0,3,1,0
21.0,12.154784614286667,0,3,1,0
17.0,12.96390911711134,0,3,1,0
18.0,12.873904582205107,0,3,1,0
19.0,12.903836652128499,0,3,1,0
20.0,12.940843898859598,0,3,1,0
21.0,12.971542813248437,0,3,1,0
17.0,13.217675375388819,0,3,1,0
18.0,13.178556547768865,0,3,1,0
19.0,13.13810876561806,0,3,1,0
20.0,13.178851455508362,0,3,1,0
21.0,13.14058436240665,0,3,1,0
17.0,11.543920129072452,2,3,1,1
18.0,11.470028402317833,2,3,1,1
19.0,11.520903555205116,2,3,1,1
20.0,11.338583982516495,2,3,1,1
21.0,11.0186455364637,2,3,1,1
17.0,12.279290578859683,3,3,0,1
18.0,12.298227853641198,3,3,0,1
19.0,12.360757468391924,3,3,0,1
20.0,12.301791832588718,3,3,0,1
21.0,12.20895847750863,3,3,0,1
17.0,12.549928272006646,0,3,1,0
18.0,12.552534108994914,0,3,1,0
19.0,12.543712057879569,0,3,1,0
20.0,12.511009985864316,0,3,1,0
21.0,12.589292144691019,0,3,1,0
17.0,12.44001765053824,0,3,3,0
18.0,12.847336884210439,0,3,3,0
19.0,12.875224220533898,0,3,3,0
20.0,12.891515221704566,0,3,3,0
21.0,12.887554550559587,0,3,3,0
17.0,12.727069367857556,0,3,0,0
18.0,12.738695963944851,0,3,0,0
19.0,12.769913779817784,0,3,0,0
20.0,12.71684326778361,0,3,0,0
21.0,12.716306093994975,0,3,0,0
17.0,13.541075028051122,3,3,0,0
18.0,13.541075028051122,3,3,0,0
19.0,13.541075028051122,3,3,0,0
20.0,13.796022901059713,3,3,0,0
21.0,13.711261646467772,3,3,0,0
17.0,13.541059238473558,0,3,1,0
18.0,13.502823790896258,0,3,1,0
19.0,13.433689219920481,0,3,1,0
20.0,13.44732678362834,0,3,1,0
21.0,13.45290089551253,0,3,1,0
17.0,10.609081944147828,2,3,6,0
18.0,10.665880905832887,2,3,6,0
19.0,10.689874589440821,2,3,6,0
20.0,10.533881284434855,2,3,6,0
21.0,10.5774519136793,2,3,6,0
17.0,14.041052031962483,0,3,1,0
18.0,14.07402202531625,0,3,1,0
19.0,14.087064010681003,0,3,1,0
20.0,14.100690252077353,0,3,1,0
21.0,14.173884757350363,0,3,1,0
17.0,10.285376924115587,0,3,1,0
18.0,10.628641991731053,0,3,1,0
19.0,11.303450570483712,0,3,1,0
20.0,11.16479958768697,0,3,1,0
21.0,10.751520856703959,0,3,1,0
17.0,13.266456794947171,1,3,6,1
18.0,13.255365129794221,1,3,6,1
19.0,13.244150829118418,1,3,6,1
20.0,13.255365129794221,1,3,6,1
21.0,13.244150829118418,1,3,6,1
17.0,12.445093483000798,3,3,1,1
18.0,12.462267920852137,3,3,1,1
19.0,12.487092575108404,3,3,1,1
